original_text,admin,adu,air,aja,alir,allah,area,baik,banget,bantu,banyu,barat,bayar,benowo,berangkat,biar,bocor,bulak,bulan,butuh,call,cek,center,cepat,cuci,culvert,daerah,dampak,debit,denda,dm,e,estimasi,g,ga,gak,ganggu,gimana,gin,habis,halo,hari,hidup,indah,info,informasi,iya,jalan,jam,jambang,kah,kak,kali,kalo,karah,kasih,kebraon,kemarin,kena,kerja,keruh,kotak,lancar,lapor,layan,lek,loh,malam,mandi,masak,mati,mem,meter,min,minggu,moga,mohon,normal,num,nyala,opo,orang,pagi,pakai,pakal,panas,parah,pas,pasang,pbi,pdam,pemberitahuan,pipa,pompa,pondok,proyek,respon,rumah,sama,sambikerep,sampek,sek,sekali,selamat,selesai,siang,sih,sore,subuh,surabaya,susah,ta,tagih,tandon,tanggal,telat,terima,tidur,tolong,tp,tugas,wa,warga,wilayah,ya
senin oktober pagi mati siang nyala rabu gitu jumat mati jam pagi nyala mandi aja susah,0,0,0,0.363232626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249415423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317367039,0,0.282018634,0,0,0,0,0,0,0,0,0.376822765,0,0,0.461333156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351204092,0,0,0,0,0.383965712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sek panas e dunia gak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489188192,0,0,0,0.377092811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541223323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570590255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proyek kotak culvert pagesangan dampak ya umum tp air pagesangan mati,0,0,0.154297627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435487915,0,0.386470499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440807359,0,0,0,0,0,0,0,0,0.175939417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452602129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38097361,0,0,0,0,0.248852739
ya bhaskara gak air,0,0,0.375813119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700991416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606115116
pagi admin air daerah mleto sukolilo subuh jam,0.489165399,0,0.200832735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375729833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342908786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374606462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566828087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
halo min izin kalo area pipa rusak kena gali kotak culvert baik rumah lancar air rumah mati air gimana ya min makasih min,0,0,0.17247517,0,0,0,0.261088217,0.205662592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287507202,0,0,0,0,0,0,0,0,0,0,0,0.265443754,0,0,0.298805931,0,0,0,0,0,0,0,0,0,0,0,0,0.275364811,0,0,0,0,0.270178492,0,0,0.291019076,0.263222419,0,0,0,0,0,0,0,0.116154428,0,0,0.287642378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243380306,0,0,0,0,0.363491954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164291482
urus kampung rt bantu warga alami stop kran posisi buka air yang sangkut aju keluh adu via wa pdam,0,0.501456189,0.173291265,0,0,0,0,0,0,0.444152463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306517855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501456189,0.419319584,0,0
informasi warga tsb terima kasih informasi ya min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660969553,0,0,0,0,0,0,0,0,0,0.369739556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222537846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381536962,0,0,0,0,0,0.400205973,0,0.266746217
min admin telepon call center sibuk pdam surabaya panas air nyala daerah tambak mayor barat telat bayat denda atur komplain respon,0.27685858,0,0.113667618,0,0,0,0,0,0,0,0,0.301478026,0,0,0,0,0,0,0,0,0.320814226,0,0.320814226,0,0,0,0.212656145,0,0,0.320814226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152941572,0,0,0,0,0,0.173180897,0,0,0,0,0,0.304302676,0,0,0,0,0.201055457,0,0,0,0,0,0.310379646,0,0,0,0,0,0,0,0,0,0,0,0,0.282645721,0,0,0,0,0,0.320814226,0,0,0,0,0,0,0,0,0
mandi kantor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moga cepat selesai pagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57165231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559993023,0,0,0,0,0,0,0.386408622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458595494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jam mati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831607141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555364351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ayo min moga kerja molor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56307647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368247824,0,0.739823241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rumah ciliwung mati ya air sore smp,0,0,0.253051214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288544184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533306216,0,0,0,0,0,0,0,0,0,0.633819395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4081235
tiap hari ganggu pegal banyu,0,0,0,0,0,0,0,0,0,0,0.541375045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582234293,0,0,0,0,0.606561034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanggal ya admin air kecil mati,0.594840206,0,0.244218797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278472932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594840206,0,0,0,0,0,0,0,0,0,0.393878491
klakahrejo lor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumberejo benowo nyala,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846227533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532821699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ya allah air mati pagi kemarin mati informasi telat pulang,0,0,0.164834202,0,0,0.445578166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38906215,0,0,0,0,0,0,0,0,0,0,0,0.374174774,0,0,0,0,0,0,0,0,0,0,0,0,0.318233535,0,0,0,0,0,0,0,0,0,0,0,0.307459625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465226227,0,0,0,0,0,0,0,0,0.265846232
air nyala terima kasih,0,0,0.270760355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605293347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412523128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624606647,0,0,0,0,0,0,0,0
min tolong cek inbox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744204257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370428479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5558262,0,0,0,0,0,0
jam subuh ya bu pemberitahuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386704664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555363826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639222655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365273762
iya air jam mati pagi jam subuh tu liat kerja bego gali situ tp gali kemarin area situ tutup gali tutup bocor mohon cek ga info pdam mati kejar produksi sulit,0,0,0.109080629,0,0,0,0.279578027,0,0,0,0,0,0,0,0,0,0.269329099,0,0,0,0,0.294865664,0,0,0,0,0,0,0,0,0,0,0,0,0.211942927,0,0,0,0,0,0,0,0,0,0.235920948,0,0.289312059,0,0.315345367,0,0,0,0,0,0,0,0,0.247613778,0,0.224421062,0,0,0,0,0,0,0,0,0,0,0.210594121,0,0,0,0,0,0.254476847,0,0,0,0,0,0.203464383,0,0,0,0,0,0,0,0.192941983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307867959,0,0,0,0,0,0,0,0,0,0,0.269329099,0,0,0,0,0
air daerah wisma pagesangan,0,0,0.47139848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881920333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iya air tanggal september daerah wisma pagesangan mati,0,0,0.230832739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431855626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612232399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263209345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562235978,0,0,0,0,0,0,0,0,0,0
susah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
min siang rumah pbi air min,0,0,0.213282491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485890833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503415816,0,0,0,0,0,0,0,0.44949351,0,0,0,0,0,0,0,0.512785314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air nyala ya,0,0,0.410913143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626056111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662724781
kendung rs bodoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalo proyek pemkot aja area bocor kena bego seberang pas alfamart kerja pegawai beda area sat set hati jarang bocor pipa titik mohon selesai warga rugi ga tutup usaha omset parah banget,0,0,0,0.228932474,0,0,0.399532268,0,0.234114119,0,0,0,0,0,0,0,0.38488599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178884636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248873306,0,0,0,0,0.244185937,0.189416464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214784229,0,0,0,0,0,0,0,0,0,0.26641463,0.25686601,0,0,0,0,0.219965874,0,0,0.270059271,0,0,0,0,0,0,0,0,0.203809997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222776933,0,0
tangan estimasi selesai jam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714716826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427157985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553819388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pantau malam nyala min moga lancar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548146622,0,0,0,0,0.429866233,0,0,0,0,0,0.285426653,0,0.573432505,0,0,0,0.323198222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tolong air mati mem jam tanggal mlm nyala,0,0,0.209895067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358382127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239334954,0.476463246,0,0,0,0,0,0,0,0.319790426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511238391,0,0,0,0.423765569,0,0,0,0,0,0
baru wilayah mem kandang rejo air mati min,0,0,0.255155958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29094414,0.579205781,0,0.343316364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630001176,0
mohon info kerja daerah bhaskara air mati,0,0,0.22275393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41674131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481774986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458291028,0,0,0,0,0,0,0,0,0,0,0.253997402,0,0,0,0,0,0.519668052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat malam informasi alir air rumah renny mati akibat pipa pdam buntu dampak kerja kotak culvert mulyosari lapor rabu malam jumat respon tugas pdam baik janji janji tugas hubung contoh pln depan langgan layan janji janji baik jalan bhaskara no janji,0,0,0.085194361,0,0.175962127,0,0,0.291225229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24045162,0,0.213386995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201086308,0,0.220141466,0,0,0,0,0,0,0,0,0,0,0,0.175277766,0,0.243388714,0,0.237692644,0.246528522,0,0,0.292302921,0,0,0.097143724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255143592,0,0.203546862,0,0,0,0.232630858,0.179547379,0,0,0,0,0,0.230296543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369709801,0,0,0,0
bismillah betul besok kerja mati hubung no ponsel genggam moga janji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574154668,0,0,0,0,0,0,0,0,0,0,0.318212195,0,0,0,0,0.754378828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hobi banget mati air minggu beberapa kali kemarin kerja info mati air,0,0,0.268619735,0,0,0,0,0,0.403430813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343132676,0,0,0,0,0,0,0,0.420786801,0,0,0,0,0.360139185,0,0.32640679,0,0,0,0,0,0,0,0,0,0,0.306296346,0,0,0,0.374468125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bangsat kemarin aja air baik,0,0,0.246840437,0.613793044,0,0,0,0.498356058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56032949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misuh kenek pasal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whatsapp lambat respon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ya mati air hari nyala jam abis mati baik,0,0,0.208901835,0,0,0,0,0.421760294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523238095,0,0,0,0,0,0,0.356686249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403311743,0,0,0,0,0,0,0,0,0.318277166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336918946
pbi muat ancuk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anjing kemarin malam air nyala pbi mati anjing opo cok,0,0,0.194306872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441077938,0,0,0,0,0,0,0,0,0,0.393745639,0,0,0.22156036,0,0,0,0,0,0,0,0,0.296040677,0.515355678,0,0,0,0,0,0,0,0,0.458627206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ra urus mas misuh kemaren sek sopan bicara e sudi dancok benar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650876377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759183734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
